2 dan	ushiro-ryohiji-mochi sokumen irimi-nage (2)	https://aiki.info/y3?t=35m13s#t=35m13s
2 dan	ushiro-ryokata-mochi sokumen irimi-nage (1)	https://aiki.info/y3?t=36m59s#t=36m59s
2 dan	ushiro-ryokata-mochi sokumen irimi-nage (2)	https://aiki.info/y3?t=38m37s#t=38m37s
2 dan	suwari-waza katate-mochi shomen irimi-nage (1)	https://aiki.info/y3?t=1h01m04s#t=1h01m04s
2 dan	katate-mochi shomen irimi-nage (1)	https://aiki.info/y3?t=59m08s#t=59m08s
2 dan	katate-mochi shomen irimi-nage (2)	https://aiki.info/y3?t=1h02m34s#t=1h02m34s
2 dan	suwari-waza katate-mochi shomen irimi-nage (2)	https://aiki.info/y3?t=1h04m09s#t=1h04m09s
2 dan	ryote-mochi shomen irimi-nage (1)	https://aiki.info/y3?t=1h05m34s#t=1h05m34s
2 dan	suwari-waza ryote-mochi shomen irimi-nage (1)	https://aiki.info/y3?t=1h07m15s#t=1h07m15s
2 dan	ryote-mochi shomen irimi-nage (2)	https://aiki.info/y3?t=1h08m33s#t=1h08m33s
2 dan	suwari-waza ryote-mochi shomen irimi-nage (2)	https://aiki.info/y3?t=1h09m58s#t=1h09m58s
2 dan	katate-mochi hiji-shime (1)	https://aiki.info/y3?t=1h23m52s#t=1h23m52s
2 dan	suwari-waza katate-mochi hiji-shime (1)	https://aiki.info/y3?t=1h25m18s#t=1h25m18s
2 dan	katate-mochi hiji-shime (2)	https://aiki.info/y3?t=1h26m50s#t=1h26m50s
2 dan	suwari-waza katate-mochi hiji-shime (2)	https://aiki.info/y3?t=1h28m01s#t=1h28m01s
2 dan	ryote-mochi hiji-shime (1)
2 dan	suwari-waza ryote-mochi hiji-shime (1)
2 dan	ryote-mochi hiji-shime (2)
2 dan	suwari-waza ryote-mochi hiji-shime (2)
2 dan	hiji-mochi hiji-shime (1)
2 dan	suwari-waza hiji-mochi hiji-shime (1)
2 dan	hiji-mochi hiji-shime (2)
2 dan	suwari-waza hiji-mochi hiji-shime (2)
2 dan	ushiro-ryote-mochi hiji-shime (1)	https://aiki.info/y3?t=1h41m21s#t=1h41m21s
2 dan	ushiro-ryote-mochi hiji-shime (2)	https://aiki.info/y3?t=1h43m01s#t=1h43m01s
2 dan	ushiro-eri-mochi hiji-shime (1)
2 dan	ushiro-eri-mochi hiji-shime (2)
2 dan	yokomen-uchi hiji-ate-kokyu-nage (1)	https://aiki.info/y3?t=1h51m29s#t=1h51m29s
2 dan	suwari-waza yokomen-uchi hiji-ate-kokyu-nage (1)	https://aiki.info/y3?t=1h52m35s#t=1h52m35s
2 dan	yokomen-uchi hiji-ate-kokyu-nage (2)	https://aiki.info/y3?t=1h53m47s#t=1h53m47s
2 dan	suwari-waza yokomen-uchi hiji-ate-kokyu-nage (2)	https://aiki.info/y3?t=1h54m56s#t=1h54m56s
2 dan	shomen-tsuki hiji-ate-kokyu-nage (1)	https://aiki.info/y3?t=1h56m07s#t=1h56m07s
2 dan	suwari-waza shomen-tsuki hiji-ate-kokyu-nage (1)	https://aiki.info/y3?t=1h57m31s#t=1h57m31s
2 dan	shomen-tsuki hiji-ate-kokyu-nage (2)	https://aiki.info/y3?t=1h58m34s#t=1h58m34s
2 dan	suwari-waza shomen-tsuki hiji-ate-kokyu-nage (2)	https://aiki.info/y3?t=1h59m48s#t=1h59m48s
2 dan	ryote-mochi hiji-ate-kokyu-nage (1)	https://aiki.info/y3?t=2h05m17s#t=2h05m17s
2 dan	suwari-waza ryote-mochi hiji-ate-kokyu-nage (1)	https://aiki.info/y3?t=2h06m27s#t=2h06m27s
2 dan	ryote-mochi hiji-ate-kokyu-nage (2)	https://aiki.info/y3?t=2h07m33s#t=2h07m33s
2 dan	suwari-waza ryote-mochi hiji-ate-kokyu-nage (2)	https://aiki.info/y3?t=2h08m37s#t=2h08m37s
2 dan	ushiro-ryote-mochi hiji-ate-kokyu-nage (1)	https://aiki.info/y3?t=2h09m47s#t=2h09m47s
2 dan	ushiro-ryote-mochi hiji-ate-kokyu-nage (2)	https://aiki.info/y3?t=2h11m30s#t=2h11m30s
2 dan	katate-mochi kote-gaeshi (1)	https://aiki.info/y3?t=2h39m52s#t=2h39m52s
2 dan	suwari-waza katate-mochi kote-gaeshi (1)	https://aiki.info/y3?t=2h41m55s#t=2h41m55s
2 dan	katate-mochi kote-gaeshi (2)	https://aiki.info/y3?t=2h43m39s#t=2h43m39s
2 dan	suwari-waza katate-mochi kote-gaeshi (2)	https://aiki.info/y3?t=2h45m26s#t=2h45m26s
2 dan	ryote-mochi kote-gaeshi (1)	https://aiki.info/y3?t=2h47m10s#t=2h47m10s
2 dan	suwari-waza ryote-mochi kote-gaeshi (1)	https://aiki.info/y3?t=2h49m29s#t=2h49m29s
2 dan	ryote-mochi kote-gaeshi (2)	https://aiki.info/y3?t=2h51m07s#t=2h51m07s
2 dan	suwari-waza ryote-mochi kote-gaeshi (2)	https://aiki.info/y3?t=2h52m38s#t=2h52m38s
2 dan	ushiro-ryote-mochi kote-gaeshi (1)	https://aiki.info/y3?t=2h54m16s#t=2h54m16s
2 dan	ushiro-ryote-mochi kote-gaeshi (2)	https://aiki.info/y3?t=2h56m39s#t=2h56m39s
2 dan	shomen-uchi kokyu-nage
2 dan	yokomen-uchi kokyu-nage
2 dan	katate-mochi kokyu-nage
2 dan	ryote-mochi kokyu-nage
2 dan	shomen-tsuki kokyu-nage
2 dan	suwari-waza ryote-mochi kokyu-ho (4)	https://aiki.info/y3?t=3h13m13s#t=3h13m13s
2 dan	suwari-waza ryote-mochi kokyu-ho (5)	https://aiki.info/y3?t=3h14m37s#t=3h14m37s
2 dan	kata-mochi jiyu-waza	https://aiki.info/y3?t=3h21m18s#t=3h21m18s
2 dan	shomen-yokomen-uchi jiyu-waza	https://aiki.info/y3?t=3h19m49s#t=3h19m49s
2 dan	ushiro-ryote-mochi jiyu-waza	https://aiki.info/y3?t=3h21m53s#t=3h21m53s
2 dan	ushiro-ryohiji-mochi jiyu-waza	https://aiki.info/y3?t=3h22m28s#t=3h22m28s
2 dan	ushiro-ryokata-mochi jiyu-waza	https://aiki.info/y3?t=3h23m08s#t=3h23m08s
2 dan	tanto-dori jiyu-waza	https://aiki.info/y3?t=3h23m48s#t=3h23m48s
2 dan	ken-tori jiyu-waza	https://aiki.info/y3?t=3h24m41s#t=3h24m41s
2 dan	jiyu-waza with 2 attackers (tanto, bare-hand shomen-uchi)
3 dan	jiyu-waza with 3 attackers (bokken, tanto, bare-hand)
oyo-waza	katate-mochi shiho-nage kuzushi	https://aiki.info/y1?t=56m33s#t=56m33s
oyo-waza	yokomen-uchi shiho-nage kuzushi	https://aiki.info/y1?t=57m19s#t=57m19s
oyo-waza	shomen-tsuki shiho-nage kuzushi	https://aiki.info/y1?t=58m04s#t=58m04s
oyo-waza	kata-mochi shomen-uchi shiho-nage kuzushi	https://aiki.info/y1?t=58m49s#t=58m49s
oyo-waza	shomen-uchi ikkajo-nage	https://aiki.info/y1?t=1h56m29s#t=1h56m29s
oyo-waza	katate-mochi ikkajo-nage	https://aiki.info/y1?t=1h57m04s#t=1h57m04s
oyo-waza	katate-aya-mochi nikajo-nage	https://aiki.info/y2?t=54m33s#t=54m33s
oyo-waza	katate-aya-mochi nikajo-ude-garami-nage	https://aiki.info/y2?t=54m58s#t=54m58s
oyo-waza	ushiro-ryote-mochi nikajo-osae	https://aiki.info/y2?t=55m21s#t=55m21s
oyo-waza	shomen-uchi sankajo-nage	https://aiki.info/y2?t=1h48m04s#t=1h48m04s
oyo-waza	yokomen-uchi sankajo-renko	https://aiki.info/y2?t=1h48m38s#t=1h48m38s
oyo-waza	ushiro-ryote-mochi sankajo-nage	https://aiki.info/y2?t=1h49m32s#t=1h49m32s
oyo-waza	kata-mochi sankajo-osae renko	https://aiki.info/y2?t=1h50m09s#t=1h50m09s
oyo-waza	shomen-uchi yonkajo-nage	https://aiki.info/y2?t=2h32m53s#t=2h32m53s
oyo-waza	katate-mochi yonkajo-nage	https://aiki.info/y2?t=2h33m37s#t=2h33m37s
oyo-waza	ryote-mochi yonkajo-nage	https://aiki.info/y2?t=2h34m13s#t=2h34m13s
oyo-waza	suwari-waza yonkajo-shime	https://aiki.info/y2?t=2h34m51s#t=2h34m51s
oyo-waza	yokomen-uchi sokumen irimi-nage (uchi-sabaki)	https://aiki.info/y3?t=40m24s#t=40m24s
oyo-waza	kata-mochi sokumen irimi-nage (uchi-sabaki)	https://aiki.info/y3?t=40m50s#t=40m50s
oyo-waza	ushiro-ryote-mochi sokumen irimi-nage	https://aiki.info/y3?t=41m12s#t=41m12s
oyo-waza	shomen-tsuki shomen irimi-nage (1)	https://aiki.info/y3?t=53m30s#t=53m30s
oyo-waza	suwari-waza shomen-tsuki shomen irimi-nage (1)	https://aiki.info/y3?t=54m34s#t=54m34s
oyo-waza	shomen-tsuki shomen irimi-nage (2)	https://aiki.info/y3?t=56m06s#t=56m06s
oyo-waza	suwari-waza shomen-tsuki shomen irimi-nage (2)	https://aiki.info/y3?t=57m37s#t=57m37s
oyo-waza	yokomen-uchi shomen irimi-nage (henka-waza)	https://aiki.info/y3?t=1h11m15s#t=1h11m15s
oyo-waza	shomen-tsuki shomen irimi-nage	https://aiki.info/y3?t=1h11m38s#t=1h11m38s
oyo-waza	katate-aya-mochi shomen irimi-nage	https://aiki.info/y3?t=1h12m03s#t=1h12m03s
oyo-waza	shomen-uchi hiji-shime (uchi-sabaki)	https://aiki.info/y3?t=1h44m48s#t=1h44m48s
oyo-waza	kata-mochi hiji-shime ~ kote-gaeshi	https://aiki.info/y3?t=1h45m32s#t=1h45m32s
oyo-waza	yokomen-uchi hiji-ate-kokyu-nage (uchi-sabaki)	https://aiki.info/y3?t=2h13m27s#t=2h13m27s
oyo-waza	kata-mochi hiji-ate-kokyu-nage	https://aiki.info/y3?t=2h14m04s#t=2h14m04s
oyo-waza	ushiro-ryote-mochi hiji-ate-kokyu-nage	https://aiki.info/y3?t=2h14m42s#t=2h14m42s
oyo-waza	shomen-tsuki kote-gaeshi	https://aiki.info/y3?t=2h59m29s#t=2h59m29s
oyo-waza	katate-mochi kote-gaeshi	https://aiki.info/y3?t=2h59m55s#t=2h59m55s
oyo-waza	shomen-uchi kote-gaeshi	https://aiki.info/y3?t=3h00m19s#t=3h00m19s
oyo-waza	yokomen-uchi kote-gaeshi (uchi-sabaki)	https://aiki.info/y3?t=3h00m43s#t=3h00m43s
oyo-waza	ushiro-ryote-mochi kote-gaeshi	https://aiki.info/y3?t=3h01m09s#t=3h01m09s
